source_file,row_index,model,prompt_id,task,topic,fact_id,prompt,normalized_prompt
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,57,bert-base-uncased,57,,capital,capital:serbia,The capital of Serbia is [MASK].,the capital of serbia is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,377,distilbert-base-uncased,57,,capital,capital:serbia,The capital of Serbia is [MASK].,the capital of serbia is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,697,google/bert_uncased_L-2_H-128_A-2,57,,capital,capital:serbia,The capital of Serbia is [MASK].,the capital of serbia is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,57,,57,,capital,capital:serbia,The capital of Serbia is [MASK].,the capital of serbia is mask
experiments\03_layerwise_k_structure\data\prompts.csv,57,,57,,capital,capital:serbia,The capital of Serbia is [MASK].,the capital of serbia is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,9,bert-base-uncased,9,,capital,capital:spain,The capital of Spain is [MASK].,the capital of spain is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,329,distilbert-base-uncased,9,,capital,capital:spain,The capital of Spain is [MASK].,the capital of spain is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,649,google/bert_uncased_L-2_H-128_A-2,9,,capital,capital:spain,The capital of Spain is [MASK].,the capital of spain is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,9,,9,,capital,capital:spain,The capital of Spain is [MASK].,the capital of spain is mask
experiments\03_layerwise_k_structure\data\prompts.csv,9,,9,,capital,capital:spain,The capital of Spain is [MASK].,the capital of spain is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,42,bert-base-uncased,42,,capital,capital:sweden,The capital of Sweden is [MASK].,the capital of sweden is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,362,distilbert-base-uncased,42,,capital,capital:sweden,The capital of Sweden is [MASK].,the capital of sweden is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,682,google/bert_uncased_L-2_H-128_A-2,42,,capital,capital:sweden,The capital of Sweden is [MASK].,the capital of sweden is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,42,,42,,capital,capital:sweden,The capital of Sweden is [MASK].,the capital of sweden is mask
experiments\03_layerwise_k_structure\data\prompts.csv,42,,42,,capital,capital:sweden,The capital of Sweden is [MASK].,the capital of sweden is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,72,bert-base-uncased,72,,capital,capital:syria,The capital of Syria is [MASK].,the capital of syria is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,392,distilbert-base-uncased,72,,capital,capital:syria,The capital of Syria is [MASK].,the capital of syria is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,712,google/bert_uncased_L-2_H-128_A-2,72,,capital,capital:syria,The capital of Syria is [MASK].,the capital of syria is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,72,,72,,capital,capital:syria,The capital of Syria is [MASK].,the capital of syria is mask
experiments\03_layerwise_k_structure\data\prompts.csv,72,,72,,capital,capital:syria,The capital of Syria is [MASK].,the capital of syria is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,81,bert-base-uncased,81,,capital,capital:thailand,The capital of Thailand is [MASK].,the capital of thailand is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,401,distilbert-base-uncased,81,,capital,capital:thailand,The capital of Thailand is [MASK].,the capital of thailand is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,721,google/bert_uncased_L-2_H-128_A-2,81,,capital,capital:thailand,The capital of Thailand is [MASK].,the capital of thailand is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,81,,81,,capital,capital:thailand,The capital of Thailand is [MASK].,the capital of thailand is mask
experiments\03_layerwise_k_structure\data\prompts.csv,81,,81,,capital,capital:thailand,The capital of Thailand is [MASK].,the capital of thailand is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,99,bert-base-uncased,102,,capital,capital:tunisia,The capital of Tunisia is [MASK].,the capital of tunisia is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,419,distilbert-base-uncased,102,,capital,capital:tunisia,The capital of Tunisia is [MASK].,the capital of tunisia is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,739,google/bert_uncased_L-2_H-128_A-2,102,,capital,capital:tunisia,The capital of Tunisia is [MASK].,the capital of tunisia is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,99,,102,,capital,capital:tunisia,The capital of Tunisia is [MASK].,the capital of tunisia is mask
experiments\03_layerwise_k_structure\data\prompts.csv,99,,99,,capital,capital:tunisia,The capital of Tunisia is [MASK].,the capital of tunisia is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,63,bert-base-uncased,63,,capital,capital:turkey,The capital of Turkey is [MASK].,the capital of turkey is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,383,distilbert-base-uncased,63,,capital,capital:turkey,The capital of Turkey is [MASK].,the capital of turkey is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,703,google/bert_uncased_L-2_H-128_A-2,63,,capital,capital:turkey,The capital of Turkey is [MASK].,the capital of turkey is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,63,,63,,capital,capital:turkey,The capital of Turkey is [MASK].,the capital of turkey is mask
experiments\03_layerwise_k_structure\data\prompts.csv,63,,63,,capital,capital:turkey,The capital of Turkey is [MASK].,the capital of turkey is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,84,bert-base-uncased,84,,capital,capital:vietnam,The capital of Vietnam is [MASK].,the capital of vietnam is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,404,distilbert-base-uncased,84,,capital,capital:vietnam,The capital of Vietnam is [MASK].,the capital of vietnam is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,724,google/bert_uncased_L-2_H-128_A-2,84,,capital,capital:vietnam,The capital of Vietnam is [MASK].,the capital of vietnam is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,84,,84,,capital,capital:vietnam,The capital of Vietnam is [MASK].,the capital of vietnam is mask
experiments\03_layerwise_k_structure\data\prompts.csv,84,,84,,capital,capital:vietnam,The capital of Vietnam is [MASK].,the capital of vietnam is mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,0,distilbert-base-uncased,0,ambiguous_open,open,ambiguous_open:152,The child looked at the [MASK].,the child looked at the mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,23,bert-base-uncased,0,ambiguous_open,open,ambiguous_open:152,The child looked at the [MASK].,the child looked at the mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,46,google/bert_uncased_L-2_H-128_A-2,0,ambiguous_open,open,ambiguous_open:152,The child looked at the [MASK].,the child looked at the mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,15,distilbert-base-uncased,18,ambiguous_open,polysemy,ambiguous_open:162,The coach talked to the [MASK].,the coach talked to the mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,48,bert-base-uncased,18,ambiguous_open,polysemy,ambiguous_open:162,The coach talked to the [MASK].,the coach talked to the mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,81,google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous_open:162,The coach talked to the [MASK].,the coach talked to the mask
experiments\controls\full_vocab_sanity\outputs\prompt_tables.csv,3,google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous_open:162,The coach talked to the [MASK].,the coach talked to the mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,3,distilbert-base-uncased,3,ambiguous_open,polysemy,ambiguous_open:162,The coach talked to the [MASK].,the coach talked to the mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,26,bert-base-uncased,3,ambiguous_open,polysemy,ambiguous_open:162,The coach talked to the [MASK].,the coach talked to the mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,49,google/bert_uncased_L-2_H-128_A-2,3,ambiguous_open,polysemy,ambiguous_open:162,The coach talked to the [MASK].,the coach talked to the mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,22,distilbert-base-uncased,23,factual_simple,common,factual_simple:66,The color of grass is usually [MASK].,the color of grass is usually mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,45,bert-base-uncased,23,factual_simple,common,factual_simple:66,The color of grass is usually [MASK].,the color of grass is usually mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,68,google/bert_uncased_L-2_H-128_A-2,23,factual_simple,common,factual_simple:66,The color of grass is usually [MASK].,the color of grass is usually mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,5,distilbert-base-uncased,5,factual_simple,common,factual_simple:67,The color of the sky is often [MASK].,the color of the sky is often mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,38,bert-base-uncased,5,factual_simple,common,factual_simple:67,The color of the sky is often [MASK].,the color of the sky is often mask
experiments\04_uncertainty_steering\data\prompt_tables.csv,71,google/bert_uncased_L-2_H-128_A-2,5,factual_simple,common,factual_simple:67,The color of the sky is often [MASK].,the color of the sky is often mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,149,bert-base-uncased,167,,continent,continent:china,The continent containing China is [MASK].,the continent containing china is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,469,distilbert-base-uncased,167,,continent,continent:china,The continent containing China is [MASK].,the continent containing china is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,789,google/bert_uncased_L-2_H-128_A-2,167,,continent,continent:china,The continent containing China is [MASK].,the continent containing china is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,149,,167,,continent,continent:china,The continent containing China is [MASK].,the continent containing china is mask
experiments\03_layerwise_k_structure\data\prompts.csv,149,,149,,continent,continent:china,The continent containing China is [MASK].,the continent containing china is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,157,bert-base-uncased,175,,continent,continent:egypt,The continent containing Egypt is [MASK].,the continent containing egypt is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,477,distilbert-base-uncased,175,,continent,continent:egypt,The continent containing Egypt is [MASK].,the continent containing egypt is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,797,google/bert_uncased_L-2_H-128_A-2,175,,continent,continent:egypt,The continent containing Egypt is [MASK].,the continent containing egypt is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,157,,175,,continent,continent:egypt,The continent containing Egypt is [MASK].,the continent containing egypt is mask
experiments\03_layerwise_k_structure\data\prompts.csv,157,,157,,continent,continent:egypt,The continent containing Egypt is [MASK].,the continent containing egypt is mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,16,distilbert-base-uncased,16,factual_deep,continent,continent:egypt,The continent containing Egypt is [MASK].,the continent containing egypt is mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,39,bert-base-uncased,16,factual_deep,continent,continent:egypt,The continent containing Egypt is [MASK].,the continent containing egypt is mask
experiments\controls\topk_robustness\outputs\prompt_tables.csv,62,google/bert_uncased_L-2_H-128_A-2,16,factual_deep,continent,continent:egypt,The continent containing Egypt is [MASK].,the continent containing egypt is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,141,bert-base-uncased,159,,continent,continent:france,The continent containing France is [MASK].,the continent containing france is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,461,distilbert-base-uncased,159,,continent,continent:france,The continent containing France is [MASK].,the continent containing france is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,781,google/bert_uncased_L-2_H-128_A-2,159,,continent,continent:france,The continent containing France is [MASK].,the continent containing france is mask
experiments\02_local_perturbation_prediction\data\prompts.csv,141,,159,,continent,continent:france,The continent containing France is [MASK].,the continent containing france is mask
experiments\03_layerwise_k_structure\data\prompts.csv,141,,141,,continent,continent:france,The continent containing France is [MASK].,the continent containing france is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,143,bert-base-uncased,161,,continent,continent:germany,The continent containing Germany is [MASK].,the continent containing germany is mask
experiments\01_matched_scalar_uncertainty\data\source_prompts.csv,463,distilbert-base-uncased,161,,continent,continent:germany,The continent containing Germany is [MASK].,the continent containing germany is mask
