model,prompt_id,prompt,target,target_id,topic,fact_id,template_id,prompt_observed_condition,target_rank_final,final_top1_token,final_top1_prob_topk,final_top8_tokens
google/bert_uncased_L-2_H-128_A-2,16,China's capital city is [MASK].,beijing,7211,capital,capital:china,t1,error,7,china,0.4226526838597539,china ##fahan located iran taiwan city beijing japan
google/bert_uncased_L-2_H-128_A-2,17,"In China, the capital city is [MASK].",beijing,7211,capital,capital:china,t2,error,13,china,0.3822900550157314,china ##fahan iran spain japan located taiwan russia
google/bert_uncased_L-2_H-128_A-2,18,The capital of Russia is [MASK].,moscow,4924,capital,capital:russia,t0,error,16,russia,0.4194463681443555,russia iran kazakhstan china belarus turkey ##fahan russian
google/bert_uncased_L-2_H-128_A-2,19,Russia's capital city is [MASK].,moscow,4924,capital,capital:russia,t1,error,9,russia,0.2247428629972674,russia ##fahan china located spain iran capital city
google/bert_uncased_L-2_H-128_A-2,20,"In Russia, the capital city is [MASK].",moscow,4924,capital,capital:russia,t2,error,15,russia,0.2258807271208567,russia ##fahan spain serbia located turkey iran bulgaria
google/bert_uncased_L-2_H-128_A-2,21,The capital of Egypt is [MASK].,cairo,11096,capital,capital:egypt,t0,error,47,##fahan,0.1755564226115069,##fahan yemen arabia algeria egypt turkey iran syria
google/bert_uncased_L-2_H-128_A-2,22,Egypt's capital city is [MASK].,cairo,11096,capital,capital:egypt,t1,error,21,##fahan,0.448036016523306,##fahan iran located arabia city china turkey spain
google/bert_uncased_L-2_H-128_A-2,23,"In Egypt, the capital city is [MASK].",cairo,11096,capital,capital:egypt,t2,error,26,##fahan,0.3973279528661028,##fahan iran turkey spain algeria yemen located syria
google/bert_uncased_L-2_H-128_A-2,24,The capital of Greece is [MASK].,athens,7571,capital,capital:greece,t0,error,15,greece,0.3129859248317905,greece spain macedonia bulgaria turkey cyprus italy serbia
google/bert_uncased_L-2_H-128_A-2,25,Greece's capital city is [MASK].,athens,7571,capital,capital:greece,t1,error,32,spain,0.2579371835328705,spain ##fahan greece turkey serbia bulgaria located italy
google/bert_uncased_L-2_H-128_A-2,26,"In Greece, the capital city is [MASK].",athens,7571,capital,capital:greece,t2,error,29,spain,0.218094737327266,spain greece serbia turkey bulgaria ##fahan macedonia italy
google/bert_uncased_L-2_H-128_A-2,27,The capital of Portugal is [MASK].,lisbon,11929,capital,capital:portugal,t0,error,10,spain,0.3474449625082594,spain portugal brazil portuguese italy porto hungary known
google/bert_uncased_L-2_H-128_A-2,28,Portugal's capital city is [MASK].,lisbon,11929,capital,capital:portugal,t1,error,13,spain,0.5148891114569026,spain portugal ##fahan brazil capital spanish asturias located
google/bert_uncased_L-2_H-128_A-2,29,"In Portugal, the capital city is [MASK].",lisbon,11929,capital,capital:portugal,t2,error,14,spain,0.5656429000032084,spain portugal ##fahan brazil italy hungary france asturias
google/bert_uncased_L-2_H-128_A-2,30,The capital of Austria is [MASK].,vienna,6004,capital,capital:austria,t0,error,11,austria,0.2238518098830816,austria hungary germany spain slovakia brazil croatia switzerland
google/bert_uncased_L-2_H-128_A-2,31,Austria's capital city is [MASK].,vienna,6004,capital,capital:austria,t1,error,20,spain,0.201825615832936,spain germany hungary austria russia located prague sweden
google/bert_uncased_L-2_H-128_A-2,32,"In Austria, the capital city is [MASK].",vienna,6004,capital,capital:austria,t2,error,15,spain,0.1762457577711083,spain germany hungary austria serbia slovakia croatia russia
google/bert_uncased_L-2_H-128_A-2,33,The capital of Belgium is [MASK].,brussels,9371,capital,capital:belgium,t0,error,27,belgium,0.141865149275862,belgium france spain germany twinned located luxembourg canada
google/bert_uncased_L-2_H-128_A-2,34,Belgium's capital city is [MASK].,brussels,9371,capital,capital:belgium,t1,error,15,spain,0.2324428070326626,spain france germany belgium luxembourg located canada rotterdam
google/bert_uncased_L-2_H-128_A-2,35,"In Belgium, the capital city is [MASK].",brussels,9371,capital,capital:belgium,t2,error,25,spain,0.2831541983149911,spain france germany luxembourg belgium located italy hungary
google/bert_uncased_L-2_H-128_A-2,36,The capital of Finland is [MASK].,helsinki,12331,capital,capital:finland,t0,error,18,finland,0.1691827153847936,finland sweden norway finnish russia uninhabited municipality germany
google/bert_uncased_L-2_H-128_A-2,37,Finland's capital city is [MASK].,helsinki,12331,capital,capital:finland,t1,error,35,sweden,0.1508913380671993,sweden ##fahan spain china russia norway finland capital
google/bert_uncased_L-2_H-128_A-2,38,"In Finland, the capital city is [MASK].",helsinki,12331,capital,capital:finland,t2,error,40,sweden,0.1199717744901341,sweden spain russia finland serbia germany ##fahan norway
google/bert_uncased_L-2_H-128_A-2,39,The capital of Norway is [MASK].,oslo,9977,capital,capital:norway,t0,error,19,norway,0.3032196827326012,norway sweden uninhabited municipality mine germany denmark located
google/bert_uncased_L-2_H-128_A-2,40,Norway's capital city is [MASK].,oslo,9977,capital,capital:norway,t1,error,7,norway,0.2705594294531468,norway sweden germany ##fahan spain denmark oslo municipality
google/bert_uncased_L-2_H-128_A-2,41,"In Norway, the capital city is [MASK].",oslo,9977,capital,capital:norway,t2,error,15,norway,0.2232946223819787,norway sweden germany spain ##fahan serbia municipality turkey
google/bert_uncased_L-2_H-128_A-2,42,The capital of Sweden is [MASK].,stockholm,8947,capital,capital:sweden,t0,error,11,sweden,0.3992458286777285,sweden norway germany denmark spain municipality russia swedish
google/bert_uncased_L-2_H-128_A-2,43,Sweden's capital city is [MASK].,stockholm,8947,capital,capital:sweden,t1,error,6,sweden,0.2724128495908359,sweden spain ##fahan norway germany stockholm russia capital
google/bert_uncased_L-2_H-128_A-2,44,"In Sweden, the capital city is [MASK].",stockholm,8947,capital,capital:sweden,t2,error,15,sweden,0.2179238572432519,sweden spain germany ##fahan norway serbia russia hungary
google/bert_uncased_L-2_H-128_A-2,45,The capital of Poland is [MASK].,warsaw,8199,capital,capital:poland,t0,error,24,poland,0.4306242812820852,poland germany hungary russia croatia spain serbia poznan
google/bert_uncased_L-2_H-128_A-2,46,Poland's capital city is [MASK].,warsaw,8199,capital,capital:poland,t1,error,20,poland,0.1650430062760082,poland germany spain serbia poznan hungary russia ##fahan
google/bert_uncased_L-2_H-128_A-2,47,"In Poland, the capital city is [MASK].",warsaw,8199,capital,capital:poland,t2,error,20,poland,0.248598637106829,poland germany hungary serbia spain łodz croatia poznan
google/bert_uncased_L-2_H-128_A-2,48,The capital of Hungary is [MASK].,budapest,10926,capital,capital:hungary,t0,error,37,hungary,0.4806552596803963,hungary serbia croatia spain slovakia germany austria russia
google/bert_uncased_L-2_H-128_A-2,49,Hungary's capital city is [MASK].,budapest,10926,capital,capital:hungary,t1,error,45,hungary,0.1804063056600383,hungary spain serbia ##fahan croatia germany russia slovakia
google/bert_uncased_L-2_H-128_A-2,50,"In Hungary, the capital city is [MASK].",budapest,10926,capital,capital:hungary,t2,error,36,hungary,0.2698722957735064,hungary serbia spain croatia germany slovakia ##fahan poland
google/bert_uncased_L-2_H-128_A-2,51,The capital of Romania is [MASK].,bucharest,14261,capital,capital:romania,t0,error,49,romania,0.390370575230081,romania moldova hungary serbia turkey brazil abolished province
google/bert_uncased_L-2_H-128_A-2,52,Romania's capital city is [MASK].,bucharest,14261,capital,capital:romania,t1,error,82,##fahan,0.2842542644356642,##fahan spain romania serbia located moldova turkey hungary
google/bert_uncased_L-2_H-128_A-2,53,"In Romania, the capital city is [MASK].",bucharest,14261,capital,capital:romania,t2,error,49,##fahan,0.1280102752572301,##fahan romania serbia spain hungary moldova turkey located
google/bert_uncased_L-2_H-128_A-2,54,The capital of Bulgaria is [MASK].,sofia,8755,capital,capital:bulgaria,t0,error,20,bulgaria,0.3639172096461809,bulgaria serbia russia spain macedonia turkey bulgarian croatia
google/bert_uncased_L-2_H-128_A-2,55,Bulgaria's capital city is [MASK].,sofia,8755,capital,capital:bulgaria,t1,error,17,bulgaria,0.1558252387343558,bulgaria serbia spain ##fahan russia turkey located croatia
google/bert_uncased_L-2_H-128_A-2,56,"In Bulgaria, the capital city is [MASK].",sofia,8755,capital,capital:bulgaria,t2,error,23,bulgaria,0.2130246321786715,bulgaria serbia spain russia ##fahan turkey croatia macedonia
google/bert_uncased_L-2_H-128_A-2,57,The capital of Serbia is [MASK].,belgrade,10291,capital,capital:serbia,t0,error,29,serbia,0.6233380838988102,serbia croatia montenegro hungary spain bulgaria bosnia macedonia
google/bert_uncased_L-2_H-128_A-2,58,Serbia's capital city is [MASK].,belgrade,10291,capital,capital:serbia,t1,error,10,serbia,0.5239478952600953,serbia croatia spain ##fahan hungary turkey montenegro bulgaria
google/bert_uncased_L-2_H-128_A-2,59,"In Serbia, the capital city is [MASK].",belgrade,10291,capital,capital:serbia,t2,error,13,serbia,0.5680881036554385,serbia croatia spain hungary montenegro bulgaria turkey slovakia
google/bert_uncased_L-2_H-128_A-2,60,The capital of Croatia is [MASK].,zagreb,12974,capital,capital:croatia,t0,error,20,croatia,0.4455293550338046,croatia serbia hungary bosnia spain located municipality slovakia
google/bert_uncased_L-2_H-128_A-2,61,Croatia's capital city is [MASK].,zagreb,12974,capital,capital:croatia,t1,error,27,croatia,0.2476248057322023,croatia serbia spain ##fahan hungary capital located italy
google/bert_uncased_L-2_H-128_A-2,62,"In Croatia, the capital city is [MASK].",zagreb,12974,capital,capital:croatia,t2,error,24,serbia,0.2815485730781635,serbia croatia spain hungary slovakia ##fahan located italy
google/bert_uncased_L-2_H-128_A-2,63,The capital of Turkey is [MASK].,ankara,20312,capital,capital:turkey,t0,error,32,turkey,0.5433070487602359,turkey iran ##fahan russia serbia province kazakhstan turkmenistan
google/bert_uncased_L-2_H-128_A-2,64,Turkey's capital city is [MASK].,ankara,20312,capital,capital:turkey,t1,error,53,##fahan,0.3125576273428318,##fahan turkey iran located spain china russia serbia
google/bert_uncased_L-2_H-128_A-2,65,"In Turkey, the capital city is [MASK].",ankara,20312,capital,capital:turkey,t2,error,42,turkey,0.3280741511630754,turkey ##fahan iran serbia spain russia located bulgaria
google/bert_uncased_L-2_H-128_A-2,66,The capital of Iran is [MASK].,tehran,13503,capital,capital:iran,t0,error,5,iran,0.5994930982958007,iran ##fahan province turkey tehran afghanistan china azerbaijan
google/bert_uncased_L-2_H-128_A-2,67,Iran's capital city is [MASK].,tehran,13503,capital,capital:iran,t1,error,4,##fahan,0.5578138129442143,##fahan iran china tehran turkey located capital spain
google/bert_uncased_L-2_H-128_A-2,68,"In Iran, the capital city is [MASK].",tehran,13503,capital,capital:iran,t2,error,5,##fahan,0.4587401466987772,##fahan iran turkey china tehran spain russia located
google/bert_uncased_L-2_H-128_A-2,69,The capital of Iraq is [MASK].,baghdad,13952,capital,capital:iraq,t0,error,13,iraq,0.3556536356072657,iraq iran ##fahan afghanistan yemen india pakistan syria
google/bert_uncased_L-2_H-128_A-2,70,Iraq's capital city is [MASK].,baghdad,13952,capital,capital:iraq,t1,error,4,##fahan,0.374785567439486,##fahan iraq iran baghdad afghanistan syria lebanon located
google/bert_uncased_L-2_H-128_A-2,71,"In Iraq, the capital city is [MASK].",baghdad,13952,capital,capital:iraq,t2,error,10,##fahan,0.3884990225527994,##fahan iran iraq turkey syria spain yemen lebanon
google/bert_uncased_L-2_H-128_A-2,72,The capital of Syria is [MASK].,damascus,16094,capital,capital:syria,t0,error,23,##fahan,0.2028446368251564,##fahan syria iran yemen turkey iraq arabia lebanon
google/bert_uncased_L-2_H-128_A-2,73,Syria's capital city is [MASK].,damascus,16094,capital,capital:syria,t1,error,15,##fahan,0.4910392757227896,##fahan iran syria lebanon located turkey iraq china
google/bert_uncased_L-2_H-128_A-2,74,"In Syria, the capital city is [MASK].",damascus,16094,capital,capital:syria,t2,error,17,##fahan,0.4539821570985171,##fahan iran syria turkey lebanon spain yemen located
google/bert_uncased_L-2_H-128_A-2,75,The capital of Jordan is [MASK].,amman,25703,capital,capital:jordan,t0,error,627,##fahan,0.3787334736291953,##fahan iran turkey yemen israel syria lebanon russia
google/bert_uncased_L-2_H-128_A-2,76,Jordan's capital city is [MASK].,amman,25703,capital,capital:jordan,t1,error,736,##fahan,0.4621915541054279,##fahan iran located city spain lebanon israel turkey
google/bert_uncased_L-2_H-128_A-2,77,"In Jordan, the capital city is [MASK].",amman,25703,capital,capital:jordan,t2,error,607,##fahan,0.3707576676258932,##fahan iran spain turkey located city russia serbia
google/bert_uncased_L-2_H-128_A-2,78,The capital of Lebanon is [MASK].,beirut,15335,capital,capital:lebanon,t0,error,17,lebanon,0.2360456505381518,lebanon ##fahan iran syria yemen turkey iraq algeria
google/bert_uncased_L-2_H-128_A-2,79,Lebanon's capital city is [MASK].,beirut,15335,capital,capital:lebanon,t1,error,9,##fahan,0.269131653263868,##fahan lebanon located iran syria israel city spain
google/bert_uncased_L-2_H-128_A-2,80,"In Lebanon, the capital city is [MASK].",beirut,15335,capital,capital:lebanon,t2,error,17,##fahan,0.2582407361445686,##fahan lebanon spain iran located turkey israel syria
