model,layer,subspace,scalar_distance_z,rho_abs_diff,left_prompt_id,right_prompt_id,left_condition,right_condition,left_rho,right_rho,left_prompt,right_prompt,left_target,right_target,left_final_top1,right_final_top1,left_final_top8,right_final_top8,left_entropy_topk,right_entropy_topk,absdiff_entropy_topk,left_varentropy_topk,right_varentropy_topk,absdiff_varentropy_topk,left_trace_fim,right_trace_fim,absdiff_trace_fim,left_grad_norm_sq,right_grad_norm_sq,absdiff_grad_norm_sq,left_top1_prob_topk_layer,right_top1_prob_topk_layer,absdiff_top1_prob_topk_layer
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.47288218200728777,0.4327923020208598,271,288,error,error,0.4377390910809339,0.0049467890600741,More than one goose are called [MASK].,A person who studies science is a [MASK].,geese,scientist,"""",professor,""" . it out up white there them",professor scientist person psychologist researcher teacher child woman,3.319251347993327,3.2245692124672165,0.09468213552611049,0.3369450146676265,0.5102594840017051,0.17331446933407857,0.0091533988383168,0.0103845493871664,0.0012311505488495997,0.0013500714491273,2.621211914279595e-05,0.001323859329984504,0.1015286930485901,0.1309063640459037,0.0293776709973136
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.4755457388390819,0.4318513234820459,230,271,error,error,0.005887767598888,0.4377390910809339,Ten divided by two equals [MASK].,More than one goose are called [MASK].,five,geese,two,"""",two 1 2 numbers three 3 c five,""" . it out up white there them",3.170428449076999,3.319251347993327,0.14882289891632805,0.5806353707553201,0.3369450146676265,0.24369035608769363,0.0087876820202002,0.0091533988383168,0.0003657168181165991,3.004197506589213e-05,0.0013500714491273,0.0013200294740614079,0.102346529928705,0.1015286930485901,0.0008178368801149
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.20913027876541174,0.4302779501956638,322,356,error,error,6.897196055949692e-05,0.4303469221562233,A dolphin is a [MASK].,A rose is a [MASK].,mammal,flower,fish,moth,fish species shark bird butterfly aquarium sponge moth,moth tree butterfly species shrub mountain flower bird,3.057883775895017,3.043012437832425,0.014871338062591999,0.8492717724291872,0.8805417483015522,0.03126997587236502,0.0073906176496878,0.0104761909940732,0.0030855733443854007,4.329123700416667e-07,0.0039698313803675,0.003969398467997458,0.1498498091331469,0.1780489993427187,0.02819919020957179
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.3815525447098697,0.4298768684564013,94,356,error,error,0.000470053699822,0.4303469221562233,Cuba's capital city is [MASK].,A rose is a [MASK].,havana,flower,spain,moth,spain mexico cuba argentina colombia guatemala venezuela chile,moth tree butterfly species shrub mountain flower bird,2.953308761226984,3.043012437832425,0.0897036766054411,1.0089449256551917,0.8805417483015522,0.12840317735363949,0.0216383199332628,0.0104761909940732,0.0111621289391896,1.0262152722992826e-05,0.0039698313803675,0.003959569227644507,0.1957312323141866,0.1780489993427187,0.0176822329714679
bert-base-uncased,9,state_1d,0.36040011640207903,0.4293249130762215,144,298,correct,correct,0.0186785229443058,0.4480034360205273,The language of Turkey is [MASK].,A person who treats patients is a [MASK].,turkish,doctor,turkish,doctor,turkish kurdish turkic english arabic armenian azerbaijani german,doctor physician patient surgeon psychiatrist nurse healer therapist,3.254723711618728,3.3107197778559088,0.055996066237180564,0.4468232254288971,0.3601652692891688,0.08665795613972826,5.925691311807362e-05,5.34295877077795e-05,5.827325410294119e-06,4.945580705608836e-07,8.621145987460853e-06,8.12658791689997e-06,0.1093792123098907,0.1204302605932872,0.011051048283396495
bert-base-uncased,9,state_1d,0.29407311215043763,0.4278820403226492,298,304,correct,correct,0.4480034360205273,0.0201213956978781,A person who treats patients is a [MASK].,A trout is a [MASK].,doctor,fish,doctor,fish,doctor physician patient surgeon psychiatrist nurse healer therapist,fish trout fishery stream species carp salmon river,3.3107197778559088,3.308852283915228,0.0018674939406806423,0.3601652692891688,0.3434628585141574,0.01670241077501139,5.34295877077795e-05,5.309900717025352e-05,3.305805375259819e-07,8.621145987460853e-06,3.669646942450093e-07,8.254181293215845e-06,0.1204302605932872,0.1056328821648565,0.014797378428430694
bert-base-uncased,9,state_1d,0.40146651404929623,0.4270151594984561,134,298,correct,correct,0.0209882765220712,0.4480034360205273,The language of Portugal is [MASK].,A person who treats patients is a [MASK].,portuguese,doctor,portuguese,doctor,portuguese spanish french english galician creole catalan italian,doctor physician patient surgeon psychiatrist nurse healer therapist,3.2252205579827584,3.3107197778559088,0.08549921987315034,0.5117274108232621,0.3601652692891688,0.1515621415340933,5.769484387566618e-05,5.34295877077795e-05,4.2652561678866745e-06,6.196585702111671e-07,8.621145987460853e-06,8.001487417249686e-06,0.1202773227069231,0.1204302605932872,0.000152937886364099
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.36272852714413323,0.4240472173619075,344,356,error,error,0.0062997047943158,0.4303469221562233,The sky is often [MASK].,A rose is a [MASK].,blue,flower,visible,moth,visible seen dark used cloudy confused blue here,moth tree butterfly species shrub mountain flower bird,3.166368678065573,3.043012437832425,0.12335624023314784,0.7227542983122552,0.8805417483015522,0.15778744998929695,0.0131216385908449,0.0104761909940732,0.0026454475967717,5.974464071408073e-05,0.0039698313803675,0.003910086739653419,0.1504932324434498,0.1780489993427187,0.02755576689926889
bert-base-uncased,8,delta_1d,0.4098033169201773,0.42348493921002506,37,55,correct,correct,0.0765948958541266,0.5000798350641517,Finland's capital city is [MASK].,Bulgaria's capital city is [MASK].,helsinki,sofia,helsinki,sofia,helsinki tallinn stockholm oslo finland hamilton ##borg ##puri,sofia ruse skopje tirana thessaloniki kiev bucharest ##grad,3.2134029510698414,3.21444775910709,0.0010448080372484903,0.6092407558815953,0.624863156420898,0.015622400539302639,0.0075414784229388,0.0084715295804985,0.0009300511575597,0.0003519210713517,0.0026471959673331,0.0022952748959814,0.1547106183447632,0.1706435884549783,0.015932970110215078
bert-base-uncased,8,delta_1d,0.3646062138697672,0.4231062267865665,19,29,correct,correct,0.0105531466032151,0.4336593733897816,Russia's capital city is [MASK].,"In Portugal, the capital city is [MASK].",moscow,lisbon,moscow,lisbon,moscow kazan vladimir helsinki tbilisi sofia leningrad petersburg,lisbon porto madeira maia benfica vila pau santiago,3.265433333259628,3.2788802377262574,0.013446904466629217,0.446901856307343,0.4342631440535501,0.012638712253792928,0.0128391519487074,0.0130378660833098,0.00019871413460240128,6.055227556293542e-05,0.0024553207054297,0.0023947684298667644,0.1116746723416253,0.1201433372486637,0.008468664907038403
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.3473286528190586,0.4223099732368867,254,271,error,error,0.0154291178440472,0.4377390910809339,The opposite of old is [MASK].,More than one goose are called [MASK].,new,geese,unknown,"""",unknown dead there here town home ##lington now,""" . it out up white there them",3.2693000720013203,3.319251347993327,0.04995127599200666,0.435082753262846,0.3369450146676265,0.09813773859521951,0.0083777380989444,0.0091533988383168,0.0007756607393723993,5.623927893038185e-05,0.0013500714491273,0.0012938321701969182,0.1262527292076544,0.1015286930485901,0.024724036159064308
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.3047656092550487,0.4222921871814784,174,356,error,error,0.0080547349747449,0.4303469221562233,Egypt is located in [MASK].,A rose is a [MASK].,africa,flower,egypt,moth,egypt turkey yemen algeria lebanon cairo beirut syria,moth tree butterfly species shrub mountain flower bird,3.122834813623795,3.043012437832425,0.07982237579137008,0.7095749855749032,0.8805417483015522,0.170966762726649,0.0107088755206353,0.0104761909940732,0.00023268452656209984,6.120591894453728e-05,0.0039698313803675,0.003908625461422962,0.1544260678267636,0.1780489993427187,0.023622931515955098
bert-base-uncased,9,state_1d,0.47426968821020965,0.42228065828188877,298,342,correct,error,0.4480034360205273,0.0257227777386385,A person who treats patients is a [MASK].,Grass is usually [MASK].,doctor,green,doctor,present,doctor physician patient surgeon psychiatrist nurse healer therapist,present preferred abundant eaten green cultivated used available,3.3107197778559088,3.182972985944361,0.12774679191154759,0.3601652692891688,0.5680328145552964,0.2078675452661276,5.34295877077795e-05,5.239537743627545e-05,1.0342102715040497e-06,8.621145987460853e-06,7.655688662182492e-07,7.855577121242604e-06,0.1204302605932872,0.1297371322009316,0.009306871607644415
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.2790362402046956,0.4221832302098031,133,176,correct,error,0.0278405073150995,0.4500237375249026,People in Spain often speak [MASK].,Morocco is located in [MASK].,spanish,africa,spanish,algeria,spanish french english spain abroad portuguese people italian,algeria morocco france turkey tunisia benin spain libya,2.765509541140273,2.7183970808482827,0.04711246029199012,1.6298565707630357,1.5469191132861455,0.08293745747689019,0.0133468784777322,0.0089690897949677,0.0043777886827645,0.000605628408675,0.0062438347399319,0.0056382063312569,0.3168872090198306,0.2858046251267434,0.031082583893087212
distilbert-base-uncased,4,state_1d,0.27683640504596974,0.4220192171826934,22,284,correct,correct,0.474219160974101,0.0521999437914076,Egypt's capital city is [MASK].,A person who drives a bus is a [MASK].,cairo,driver,cairo,driver,cairo alexandria egypt suez tunis acre mecca male,driver pedestrian cyclist passenger person thief policeman criminal,3.3743696782049595,3.3593228859734934,0.0150467922314661,0.1968620798883572,0.2347384072968618,0.037876327408504606,0.0001002130995099,0.0001045722278311,4.359128321199996e-06,9.355471104140373e-06,1.281358190728282e-06,8.074112913412091e-06,0.0816067313742261,0.0875334694826741,0.005926738108448001
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.1431632569049553,0.4219573664116707,349,356,error,error,0.0083895557445526,0.4303469221562233,A person sleeps in a [MASK].,A rose is a [MASK].,bed,flower,person,moth,person woman child man world life room girl,moth tree butterfly species shrub mountain flower bird,3.036709263837134,3.043012437832425,0.0063031739952910115,0.8667301826797056,0.8805417483015522,0.0138115656218466,0.006060217454284,0.0104761909940732,0.0044159735397892004,4.406675718418898e-05,0.0039698313803675,0.0039257646231833105,0.1694304998874511,0.1780489993427187,0.008618499455267603
bert-base-uncased,2,state_1d,0.4251188402405243,0.4216965673663979,196,325,correct,error,0.4230132641540405,0.0013166967876426,The currency of Britain is the [MASK].,The spider is classified as a [MASK].,pound,insect,pound,subspecies,pound sterling dollar penny euro uk britannia shillings,subspecies predator wasp pest male species female mimic,3.349828008716455,3.3587731760101924,0.008945167293737288,0.2618473166968378,0.2363690432802291,0.025478273416608715,0.0006675802874835,0.0006031393655754,6.444092190810002e-05,7.394445587153084e-05,1.8771286931185385e-07,7.375674300221898e-05,0.0873828963432439,0.0758544490950943,0.011528447248149595
bert-base-uncased,2,state_1d,0.4069263764246477,0.4209681338428795,196,224,correct,error,0.4230132641540405,0.002045130311161,The currency of Britain is the [MASK].,Gold is a [MASK].,pound,metal,pound,color,pound sterling dollar penny euro uk britannia shillings,color commodity rule word colour virtue mineral property,3.349828008716455,3.357849748747679,0.00802174003122369,0.2618473166968378,0.2307010319313613,0.031146284765476512,0.0006675802874835,0.0005729464852194,9.463380226409999e-05,7.394445587153084e-05,2.703239857493514e-07,7.367413188578148e-05,0.0873828963432439,0.0874355843947161,5.268805147221056e-05
bert-base-uncased,2,state_1d,0.354284074836571,0.4198569703705657,196,309,correct,correct,0.4230132641540405,0.0031562937834748,The currency of Britain is the [MASK].,The eagle is classified as a [MASK].,pound,bird,pound,bird,pound sterling dollar penny euro uk britannia shillings,bird subspecies lion female male species scout trophy,3.349828008716455,3.3445812834170345,0.005246725299420607,0.2618473166968378,0.2719200733378686,0.0100727566410308,0.0006675802874835,0.0006127716648748,5.4808622608699996e-05,7.394445587153084e-05,5.259171867072538e-07,7.341853868482359e-05,0.0873828963432439,0.0854818695613964,0.0019010267818474896
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.18780281562074055,0.4187861444105343,345,356,error,error,0.011560777745689,0.4303469221562233,The usual color of a clear sky is [MASK].,A rose is a [MASK].,blue,flower,visible,moth,visible blue dark bright light clear brighter white,moth tree butterfly species shrub mountain flower bird,3.062437090637923,3.043012437832425,0.01942465280549799,0.8431176172535939,0.8805417483015522,0.037424131047958276,0.0083768896438271,0.0104761909940732,0.002099301350246101,8.165034240093292e-05,0.0039698313803675,0.0038881810379665666,0.1530308014252874,0.1780489993427187,0.02501819791743129
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.2600760594373792,0.4176341899534895,135,356,correct,error,0.0127127322027338,0.4303469221562233,People in Portugal often speak [MASK].,A rose is a [MASK].,portuguese,flower,portuguese,moth,portuguese spanish english abroad french people to italian,moth tree butterfly species shrub mountain flower bird,3.0511339634300683,3.043012437832425,0.008121525597643231,0.8760330986782076,0.8805417483015522,0.004508649623344629,0.0194355603494517,0.0104761909940732,0.008959369355378501,0.0002164494467557,0.0039698313803675,0.0037533819336118,0.1584435198717558,0.1780489993427187,0.01960547947096289
bert-base-uncased,2,state_1d,0.40871695731876323,0.4174908394860843,196,303,correct,error,0.4230132641540405,0.0055224246679562,The currency of Britain is the [MASK].,The salmon is classified as a [MASK].,pound,fish,pound,subspecies,pound sterling dollar penny euro uk britannia shillings,subspecies species fishery salmon trout pest weed fish,3.349828008716455,3.356048291680773,0.006220282964317647,0.2618473166968378,0.2462627158665963,0.015584600830241518,0.0006675802874835,0.000562781393608,0.00010479889387550001,7.394445587153084e-05,7.653642906104923e-07,7.317909158092035e-05,0.0873828963432439,0.0882005103665135,0.0008176140232696028
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.4750317972560011,0.4168280495213445,173,271,error,error,0.0209110415595894,0.4377390910809339,The continent containing Thailand is [MASK].,More than one goose are called [MASK].,asia,geese,endemic,"""",endemic found china thailand myanmar indonesia vietnam borneo,""" . it out up white there them",3.1949725298915768,3.319251347993327,0.12427881810175023,0.5487005616413961,0.3369450146676265,0.21175554697376964,0.0080264218930116,0.0091533988383168,0.0011269769453052005,9.209436415081178e-05,0.0013500714491273,0.0012579770849764883,0.1118215507936285,0.1015286930485901,0.010292857745038408
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.23669432808022847,0.4142440306286063,266,271,error,error,0.0234950604523276,0.4377390910809339,The plural of foot is [MASK].,More than one goose are called [MASK].,feet,geese,unknown,"""","unknown below a common uncertain "" there white",""" . it out up white there them",3.30698313287494,3.319251347993327,0.012268215118386827,0.342485010908736,0.3369450146676265,0.005539996241109513,0.0087452786966769,0.0091533988383168,0.0004081201416398991,7.037068686907744e-05,0.0013500714491273,0.0012797007622582226,0.101879122746534,0.1015286930485901,0.0003504296979439103
