subspace,k,layer,scalar_distance_z,rho_adjusted_abs_diff,left_prompt_id,right_prompt_id,left_condition,right_condition,left_rho_adjusted,right_rho_adjusted,left_prompt,right_prompt,left_target,right_target,left_final_top1,right_final_top1,left_entropy_topk,right_entropy_topk,left_varentropy_topk,right_varentropy_topk,left_top1_prob_topk_layer,right_top1_prob_topk_layer,left_trace_fim_full,right_trace_fim_full
delta_forward_1d,1,3,0.2022603727447683,0.2969688171219223,146,160,error,error,0.0380033073245835,0.3349721244465058,Poland is located in [MASK].,Nigeria is located in [MASK].,europe,africa,ukraine,nigeria,3.382207955957619,3.394803548566246,0.2009248105756002,0.1612845979420527,0.1008834118386371,0.0799909780651445,9.07983554545758,9.489770285833115
state_pca,4,2,0.21095436663179232,0.2967803284297774,285,302,error,error,-0.1280254571175328,0.1687548713122446,The dolphin is classified as a [MASK].,Charles Darwin is associated with [MASK].,mammal,evolution,subspecies,darwin,3.4215753058238567,3.4122112785039262,0.0986122940586578,0.1193458381149548,0.0711286460700261,0.0761607516362335,26.60176564481304,25.654329311953354
state_pca,2,4,0.13102117743936753,0.2964684982178751,110,279,correct,error,0.227670185320079,-0.0687983128977961,The language of Germany is [MASK].,The eagle is classified as a [MASK].,german,bird,german,subspecies,3.38676244222388,3.376537023911028,0.1812500964261921,0.2099859322117876,0.0849008790845826,0.0996895361706198,12.529612306423733,12.615520592722168
state_pca,16,1,0.1838699632424007,0.2962796480744248,9,84,correct,correct,0.0840050564655982,-0.2122745916088266,The capital of Spain is [MASK].,The capital of Vietnam is [MASK].,madrid,hanoi,madrid,hanoi,3.4221326170076822,3.4127959242547714,0.0907102604828472,0.1175649447891943,0.0600524881418159,0.0666512101485643,44.77626884734923,43.83480546198891
delta_pca,16,5,0.27867695277247123,0.2959484334369405,5,142,error,error,0.2657018538070046,-0.0302465796299359,"In Germany, the capital city is [MASK].",Germany is located in [MASK].,berlin,europe,bonn,austria,3.281611525307481,3.2884780852239044,0.3452635514158066,0.3996370861613627,0.0775596325649861,0.1091464540305846,7.447709832598904,6.78096814626927
state_pca,1,4,0.1578943766668033,0.2959159951867701,227,257,error,error,0.2140784523210885,-0.0818375428656816,Fast has the opposite meaning of [MASK].,Someone who writes books can be called a [MASK].,slow,author,fast,writer,3.3603893791190997,3.3414235204019422,0.2797955103992072,0.3029976272957311,0.1262670346300545,0.1215627907585895,11.843376521363965,11.579103836276346
state_pca,4,1,0.1752091658059103,0.2958502195931301,69,236,correct,error,-0.2206213013435112,0.0752289182496189,The capital of Iraq is [MASK].,The plural of foot is [MASK].,baghdad,feet,baghdad,plural,3.404511345681308,3.401465041787492,0.1451233782927663,0.1403964339203657,0.0871816901725149,0.0744173536276532,43.21580597348801,42.82396696919229
delta_pca,4,1,0.15313873183256696,0.2957365893973375,148,266,error,correct,-0.147280771480484,0.1484558179168535,China is located in [MASK].,A person who plays music is a [MASK].,asia,musician,taiwan,musician,3.331026143042201,3.3246823709926585,0.3120687957239544,0.3140031282395365,0.0958404246416738,0.1056949645739049,33.82470055725038,34.3405329483268
state_pca,16,6,0.19189743708405402,0.2955854423942907,187,249,error,correct,0.0508136697213681,-0.2447717726729226,The gas humans need to breathe is [MASK].,More than one leaf are called [MASK].,oxygen,leaves,toxic,leaves,3.0252465338339345,2.952793068527445,0.9697976376467048,1.100067818277676,0.1938726380272161,0.1711498430784966,35.21818973455459,35.93398846858078
delta_pca,1,2,0.15195100831014724,0.2955549818338975,28,295,correct,correct,0.123353597766635,-0.1722013840672625,Portugal's capital city is [MASK].,Gravity is famously linked to Newton and the apple; his surname was [MASK].,lisbon,newton,lisbon,newton,3.035443613205238,3.0257839908890656,1.1640173392643636,1.1849191987851144,0.2564791624285627,0.2604176210971566,25.750562541111503,26.41717521617729
state_pca,4,2,0.2022868178888713,0.2953464353879187,272,316,correct,correct,0.26247887802192,-0.0328675573659987,A salmon is a [MASK].,Milk often comes from a [MASK].,fish,cow,fish,cow,3.371810022085261,3.3655873247849426,0.2032904058125191,0.2107570795910031,0.0716899281454912,0.0733764799677068,26.21773665184,25.28009877156108
state_pca,1,2,0.08484468826273342,0.2952085619672072,151,225,error,error,0.2064197117768172,-0.08878885019039,The continent containing Japan is [MASK].,Old has the opposite meaning of [MASK].,asia,new,antarctica,old,3.2324990901943176,3.249122104391133,0.5195846963528925,0.5298295812124256,0.1387828910899811,0.142613429364698,26.722949454442663,27.00821572136237
state_pca,1,2,0.1424720176319102,0.29497702344403776,39,227,correct,error,0.2134539752290374,-0.0815230482150004,The capital of Norway is [MASK].,Fast has the opposite meaning of [MASK].,oslo,slow,oslo,fast,3.297056047011597,3.2842780657986657,0.3994369897144516,0.4439554829833183,0.1294261320215047,0.1349539739301509,27.204763051643667,26.674951456914744
state_pca,8,2,0.18353636955533986,0.2949166579124283,261,290,correct,error,-0.0552181240858466,0.2396985338265817,Someone who cooks food can be called a [MASK].,The Mona Lisa was painted by [MASK].,chef,leonardo,chef,raphael,3.327588943862274,3.332975026069452,0.3192470427888518,0.2999075630451197,0.1139182720036075,0.0988745050787555,24.56184174261637,25.16430209983582
state_pca,16,2,0.19742691129980286,0.2944877467061911,63,195,correct,error,0.1426687306489432,-0.1518190160572479,The capital of Turkey is [MASK].,Iron and gold are both [MASK].,ankara,metal,ankara,mined,3.3385212291548263,3.3193541866462413,0.2882279055742408,0.3063826935889941,0.1084028065097924,0.0883821794904094,27.95537354224253,28.343617248753404
delta_forward_1d,1,4,0.16465505600982464,0.2944003111967417,6,20,error,correct,0.2545529225177248,-0.0398473886790169,The capital of Italy is [MASK].,"In Russia, the capital city is [MASK].",rome,moscow,turin,moscow,3.379707509354892,3.3750282149165747,0.1835486807505139,0.2014178037390194,0.0722694333697191,0.0900765093793023,9.64917164865964,9.48484840001764
delta_pca,1,2,0.10825944837276222,0.2935415734396395,103,295,correct,correct,0.121340189372377,-0.1722013840672625,Nepal's capital city is [MASK].,Gravity is famously linked to Newton and the apple; his surname was [MASK].,kathmandu,newton,kathmandu,newton,3.0386642307558747,3.0257839908890656,1.157966387099028,1.1849191987851144,0.2554416809145058,0.2604176210971566,26.02133407791832,26.41717521617729
state_pca,1,2,0.18335166522311327,0.2934894791565731,221,284,error,error,-0.0807446818725595,0.2127447972840136,Yes has the opposite meaning of [MASK].,A dolphin is a [MASK].,no,mammal,yes,dolphin,3.338052949475385,3.3452676524539138,0.3153905846186236,0.2690604185018164,0.1023398128895422,0.0946720785692764,26.34099282637378,25.606236558100065
delta_forward_1d,1,4,0.12273587137101058,0.2934158049376052,6,77,error,correct,0.2545529225177248,-0.0388628824198804,The capital of Italy is [MASK].,"In Jordan, the capital city is [MASK].",rome,amman,turin,amman,3.379707509354892,3.3762354727268638,0.1835486807505139,0.1929280678122202,0.0722694333697191,0.0840149736692772,9.64917164865964,9.496065870394894
state_pca,16,1,0.047675458893054495,0.2932774250552824,218,240,error,error,-0.2291717930929763,0.0641056319623061,The opposite of day is [MASK].,The plural of goose is [MASK].,night,geese,day,goose,3.4066839540435785,3.404721534128913,0.1292253229777558,0.1292613935275137,0.0650639390678576,0.0664736666806358,42.6689270183042,42.9524321998336
state_pca,16,1,0.17552940553224436,0.2931759834670201,54,230,correct,error,0.0575004401190583,-0.2356755433479618,The capital of Bulgaria is [MASK].,The opposite of early is [MASK].,sofia,late,sofia,unknown,3.4277954963800354,3.4099014137103083,0.0802995359897982,0.1185510518655778,0.0591175355175228,0.0586994819719586,43.76034698598971,43.035966782712805
delta_pca,2,1,0.04799632266382268,0.2925816134986512,160,266,error,correct,-0.0444969378562439,0.2480846756424073,Nigeria is located in [MASK].,A person who plays music is a [MASK].,africa,musician,nigeria,musician,3.3263141325613805,3.3246823709926585,0.3248523806252211,0.3140031282395365,0.1079730018426867,0.1056949645739049,34.15468625879947,34.3405329483268
state_pca,2,3,0.18966500349481347,0.2925495501097372,132,226,correct,error,-0.0246171190992372,0.2679324310105,The language of Romania is [MASK].,The opposite of fast is [MASK].,romanian,slow,romanian,fast,3.2928158053816308,3.282985090615792,0.3783999590768942,0.4023853314904833,0.0970917059191859,0.1220274553542467,19.412763853516797,19.24551828920208
state_pca,16,2,0.1429681865239693,0.2925145694730073,195,232,error,error,-0.1518190160572479,0.1406955534157594,Iron and gold are both [MASK].,The plural of child is [MASK].,metal,children,mined,masculine,3.3193541866462413,3.3368266136103326,0.3063826935889941,0.2736104930051653,0.0883821794904094,0.0956876229987078,28.343617248753404,27.830699838871052
state_pca,1,4,0.16538359302543054,0.2924257985443791,217,247,correct,error,0.2956609723086247,0.0032351737642456,Left has the opposite meaning of [MASK].,More than one person are called [MASK].,right,people,right,slaves,3.407550890727165,3.3719306573000005,0.1343822223056655,0.2164722057046516,0.0848157425336025,0.089766462432986,11.953203304381017,12.0876070192071
state_pca,1,2,0.19681225587015339,0.2920220492738434,81,216,correct,error,0.2458206204030913,-0.0462014288707521,The capital of Thailand is [MASK].,The opposite of left is [MASK].,bangkok,right,bangkok,reversed,3.3199818472466776,3.283387267110352,0.3484962487271511,0.4293920016632326,0.1252768376096018,0.1391146288930945,27.75533770961499,27.926342417129803
state_pca,1,2,0.19890669008792267,0.2919975503748857,272,283,correct,error,0.251129662009309,-0.0408678883655767,A salmon is a [MASK].,The whale is classified as a [MASK].,fish,mammal,fish,subspecies,3.371810022085261,3.4146996150117293,0.2032904058125191,0.1095007763095893,0.0716899281454912,0.0620949158252316,26.21773665184,26.092225704650616
state_pca,8,1,0.18018136788444672,0.2919107029842638,75,234,correct,error,0.1378923798536972,-0.1540183231305666,The capital of Jordan is [MASK].,The plural of mouse is [MASK].,amman,mice,amman,mouse,3.4075794612837536,3.4018908515106805,0.1280943949876752,0.1334506633656097,0.0736289584575918,0.0604550553606868,44.32193274813531,43.98282564972475
delta_pca,16,5,0.07802229959985832,0.2917330937051173,276,285,correct,error,0.2307981366031961,-0.0609349571019212,A sparrow is a [MASK].,The dolphin is classified as a [MASK].,bird,mammal,bird,subspecies,3.301611636948631,3.2733685209940084,0.3800679251918111,0.4100204123462202,0.1090697607184512,0.108384513182804,12.638521194137107,12.466426606185896
state_pca,1,3,0.06537257564627384,0.2917059201918839,9,78,correct,correct,0.2487684058483622,-0.0429375143435217,The capital of Spain is [MASK].,The capital of Lebanon is [MASK].,madrid,beirut,madrid,beirut,3.385653893681692,3.3744979841235776,0.1837774024958351,0.1936563984371746,0.0801961561461873,0.0753661117031428,17.49454605365647,17.647873840761374
delta_pca,4,1,0.1567929351416435,0.2916363741021425,79,289,correct,error,0.15319626342577,-0.1384401106763725,Lebanon's capital city is [MASK].,The author of Hamlet was [MASK].,beirut,shakespeare,beirut,unknown,3.3748927798213595,3.391150826776057,0.2117670549086018,0.1700843010130159,0.0925081267236046,0.0866959374160138,42.29824644535064,42.48023542709613
state_pca,2,4,0.1567976820054071,0.2916077835600678,217,237,correct,error,0.2765128739942867,-0.0150949095657811,Left has the opposite meaning of [MASK].,More than one foot are called [MASK].,right,feet,right,toes,3.407550890727165,3.392419224569018,0.1343822223056655,0.1648768048466752,0.0848157425336025,0.0717591853971905,11.953203304381017,11.754788206942274
state_pca,1,2,0.1669857296072384,0.2916011806486307,229,284,error,error,-0.0788563833646171,0.2127447972840136,Happy has the opposite meaning of [MASK].,A dolphin is a [MASK].,sad,mammal,happiness,dolphin,3.316684102910431,3.3452676524539138,0.3427908272218393,0.2690604185018164,0.0957329857076606,0.0946720785692764,26.082736527420064,25.606236558100065
state_pca,16,4,0.08856271498567571,0.2915785611904765,276,309,correct,error,0.1709661895580655,-0.120612371632411,A sparrow is a [MASK].,A common container for coffee is a [MASK].,bird,cup,bird,container,3.399634095321827,3.409052167682584,0.1398790183493003,0.1251857704193831,0.0697861719965584,0.0677249599570176,10.848267233175232,10.999846221854922
delta_pca,4,1,0.17026784619495927,0.2913988019467101,43,227,correct,error,0.0756593988849306,0.3670582008316407,Sweden's capital city is [MASK].,Fast has the opposite meaning of [MASK].,stockholm,slow,stockholm,fast,3.342179844416728,3.320727841748484,0.2988625386594375,0.3252897023596932,0.1087051199079844,0.1039566797945318,40.57408926234403,40.109452283268
delta_pca,4,2,0.17085661072863267,0.2911685208899848,192,317,correct,correct,-0.1979249720528342,0.0932435488371506,A spider spins a [MASK].,A [MASK] produces milk.,web,cow,web,cow,3.377957164556552,3.344037352597749,0.2011501930895716,0.2550324692184127,0.080182843437886,0.0739114758417111,22.719667258577758,22.22147044069443
state_pca,2,1,0.18280246217420132,0.2910851412613859,190,307,error,correct,-0.0722458219494823,0.2188393193119036,Bees make [MASK].,The usual color of a clear sky is [MASK].,honey,blue,nests,blue,3.401239899337564,3.391710092506636,0.1353850260938618,0.154290459206882,0.0667067853728548,0.0696827491315728,45.805029887399,46.89890436341878
state_pca,2,3,0.0506761483699498,0.290968608375806,226,265,error,error,0.2679324310105,-0.023036177365306,The opposite of fast is [MASK].,Someone who paints pictures can be called a [MASK].,slow,artist,fast,painter,3.282985090615792,3.280510083053419,0.4023853314904833,0.4267836394288425,0.1220274553542467,0.1228987679162565,19.24551828920208,19.11117277777929
state_pca,2,1,0.08526473311441751,0.2909588227812624,271,282,error,error,-0.0825921974851917,0.2083666252960707,Someone who acts in films can be called a [MASK].,A whale is a [MASK].,actor,mammal,villain,whale,3.300566416250664,3.3083999322142628,0.3355319159741187,0.3436004579584915,0.0841190688122757,0.0845650215536405,38.42226627307194,38.87744609022244
state_pca,1,3,0.04745112307419256,0.2908543549475892,292,306,error,error,-0.0519207416422617,0.2389336133053275,The theory of relativity is associated with [MASK].,The sky is often [MASK].,einstein,blue,relativity,cloudy,3.40626246021153,3.3943287348615856,0.1300194309543997,0.1527701315899559,0.0691783613183288,0.0700348802317722,17.37658338839998,17.45343030613268
state_pca,2,4,0.16519145793769824,0.2907463827965413,214,215,error,error,-0.0925590206842053,0.198187362112336,The opposite of up is [MASK].,Up has the opposite meaning of [MASK].,down,down,negative,up,3.371380862332181,3.407692049849878,0.2083151367915346,0.1345255685499668,0.0785648390969531,0.0869676237064766,11.75148208557804,11.869539270769458
state_pca,1,1,0.149683982089017,0.290691516086917,207,306,error,error,0.0071197489495028,0.2978112650364198,One third of twelve is [MASK].,The sky is often [MASK].,four,blue,preserved,cloudy,3.366750997815241,3.3621234246690994,0.2214317195199244,0.2382616618872671,0.0821114500283076,0.0860732992185625,44.18378495474843,45.07050760968645
state_pca,1,2,0.17249829450909293,0.29029876644963226,39,213,correct,error,0.2134539752290374,-0.0768447912205949,The capital of Norway is [MASK].,Hot has the opposite meaning of [MASK].,oslo,cold,oslo,hot,3.297056047011597,3.3127362877764965,0.3994369897144516,0.3720379252873895,0.1294261320215047,0.1166875950271919,27.204763051643667,26.637240390177816
